,date,frequency,happiness,timeseries
37,2019-01-01,1567957.0,6.051,/api/v1/timeseries/18/
38,2019-01-02,1658487.0,6.013,/api/v1/timeseries/18/
39,2019-01-03,1739848.0,5.980,/api/v1/timeseries/18/
40,2019-01-04,1860725.0,5.988,/api/v1/timeseries/18/
41,2019-01-05,1749233.0,6.003,/api/v1/timeseries/18/
42,2019-01-06,1778482.0,6.001,/api/v1/timeseries/18/
447,2019-01-07,1889857.0,5.960,/api/v1/timeseries/18/
43,2019-01-08,1976898.0,5.882,/api/v1/timeseries/18/
44,2019-01-09,1832652.0,5.959,/api/v1/timeseries/18/
45,2019-01-10,1876357.0,5.970,/api/v1/timeseries/18/
46,2019-01-11,1924783.0,6.004,/api/v1/timeseries/18/
47,2019-01-12,1693447.0,6.005,/api/v1/timeseries/18/
48,2019-01-13,1775162.0,6.019,/api/v1/timeseries/18/
49,2019-01-14,1794635.0,6.019,/api/v1/timeseries/18/
50,2019-01-15,1882254.0,6.009,/api/v1/timeseries/18/
51,2019-01-16,1828291.0,5.991,/api/v1/timeseries/18/
52,2019-01-17,1813896.0,5.954,/api/v1/timeseries/18/
53,2019-01-18,1792545.0,5.998,/api/v1/timeseries/18/
54,2019-01-19,1645390.0,6.047,/api/v1/timeseries/18/
55,2019-01-20,1697198.0,6.028,/api/v1/timeseries/18/
56,2019-01-21,1768201.0,6.020,/api/v1/timeseries/18/
448,2019-01-22,1881473.0,6.028,/api/v1/timeseries/18/
57,2019-01-23,1901163.0,5.999,/api/v1/timeseries/18/
58,2019-01-24,1879190.0,6.027,/api/v1/timeseries/18/
59,2019-01-25,1853102.0,6.064,/api/v1/timeseries/18/
60,2019-01-26,1720687.0,6.047,/api/v1/timeseries/18/
61,2019-01-27,1774849.0,6.008,/api/v1/timeseries/18/
62,2019-01-28,1789741.0,6.033,/api/v1/timeseries/18/
63,2019-01-29,1814129.0,6.005,/api/v1/timeseries/18/
64,2019-01-30,1848386.0,6.012,/api/v1/timeseries/18/
65,2019-01-31,1828894.0,6.052,/api/v1/timeseries/18/
66,2019-02-01,1789835.0,6.040,/api/v1/timeseries/18/
67,2019-02-02,1639516.0,5.985,/api/v1/timeseries/18/
68,2019-02-03,1748772.0,6.000,/api/v1/timeseries/18/
69,2019-02-04,1767405.0,6.027,/api/v1/timeseries/18/
70,2019-02-05,1899191.0,6.024,/api/v1/timeseries/18/
449,2019-02-06,1889182.0,6.042,/api/v1/timeseries/18/
71,2019-02-07,1775837.0,6.018,/api/v1/timeseries/18/
72,2019-02-08,1766182.0,6.048,/api/v1/timeseries/18/
73,2019-02-09,1771476.0,6.045,/api/v1/timeseries/18/
74,2019-02-10,1851825.0,6.011,/api/v1/timeseries/18/
75,2019-02-11,1800125.0,6.036,/api/v1/timeseries/18/
76,2019-02-12,1779937.0,6.023,/api/v1/timeseries/18/
77,2019-02-13,1987164.0,6.028,/api/v1/timeseries/18/
78,2019-02-14,1900127.0,6.060,/api/v1/timeseries/18/
79,2019-02-15,1838051.0,6.058,/api/v1/timeseries/18/
80,2019-02-16,1744771.0,6.032,/api/v1/timeseries/18/
81,2019-02-17,1670511.0,6.033,/api/v1/timeseries/18/
82,2019-02-18,1834399.0,6.012,/api/v1/timeseries/18/
83,2019-02-19,2090099.0,5.970,/api/v1/timeseries/18/
84,2019-02-20,2016805.0,5.998,/api/v1/timeseries/18/
450,2019-02-21,1900392.0,5.986,/api/v1/timeseries/18/
85,2019-02-22,1823256.0,6.035,/api/v1/timeseries/18/
86,2019-02-23,1622968.0,6.045,/api/v1/timeseries/18/
87,2019-02-24,1743664.0,6.014,/api/v1/timeseries/18/
88,2019-02-25,1807117.0,5.987,/api/v1/timeseries/18/
89,2019-02-26,1859025.0,6.031,/api/v1/timeseries/18/
90,2019-02-27,1853567.0,6.036,/api/v1/timeseries/18/
91,2019-02-28,1882971.0,6.030,/api/v1/timeseries/18/
92,2019-03-01,1816269.0,6.037,/api/v1/timeseries/18/
93,2019-03-02,1773733.0,5.942,/api/v1/timeseries/18/
94,2019-03-03,1763351.0,6.013,/api/v1/timeseries/18/
95,2019-03-04,2053724.0,6.035,/api/v1/timeseries/18/
96,2019-03-05,2083533.0,6.031,/api/v1/timeseries/18/
97,2019-03-06,1963371.0,6.027,/api/v1/timeseries/18/
98,2019-03-07,1959104.0,6.036,/api/v1/timeseries/18/
451,2019-03-08,1888178.0,6.040,/api/v1/timeseries/18/
99,2019-03-09,1715169.0,6.064,/api/v1/timeseries/18/
100,2019-03-10,1938020.0,6.066,/api/v1/timeseries/18/
101,2019-03-11,1819787.0,6.034,/api/v1/timeseries/18/
102,2019-03-12,1874352.0,6.039,/api/v1/timeseries/18/
103,2019-03-13,2060333.0,5.992,/api/v1/timeseries/18/
104,2019-03-14,1966140.0,6.025,/api/v1/timeseries/18/
105,2019-03-15,2085475.0,6.001,/api/v1/timeseries/18/
106,2019-03-16,1866190.0,6.021,/api/v1/timeseries/18/
107,2019-03-17,1771634.0,6.048,/api/v1/timeseries/18/
108,2019-03-18,1781657.0,6.032,/api/v1/timeseries/18/
109,2019-03-19,1879380.0,6.056,/api/v1/timeseries/18/
110,2019-03-20,2099239.0,5.936,/api/v1/timeseries/18/
111,2019-03-21,2098390.0,5.829,/api/v1/timeseries/18/
112,2019-03-22,1896437.0,5.911,/api/v1/timeseries/18/
452,2019-03-23,1983699.0,6.009,/api/v1/timeseries/18/
113,2019-03-24,1951420.0,5.981,/api/v1/timeseries/18/
114,2019-03-25,2088752.0,5.914,/api/v1/timeseries/18/
115,2019-03-26,2880745.0,5.953,/api/v1/timeseries/18/
116,2019-03-27,2121972.0,6.054,/api/v1/timeseries/18/
117,2019-03-28,1931130.0,6.063,/api/v1/timeseries/18/
118,2019-03-29,1843423.0,6.085,/api/v1/timeseries/18/
119,2019-03-30,1592828.0,6.063,/api/v1/timeseries/18/
120,2019-03-31,1721839.0,6.025,/api/v1/timeseries/18/
121,2019-04-01,1777702.0,6.046,/api/v1/timeseries/18/
122,2019-04-02,1826723.0,6.021,/api/v1/timeseries/18/
123,2019-04-03,1892731.0,5.990,/api/v1/timeseries/18/
124,2019-04-04,1993636.0,5.995,/api/v1/timeseries/18/
125,2019-04-05,1862573.0,6.048,/api/v1/timeseries/18/
126,2019-04-06,1831372.0,6.049,/api/v1/timeseries/18/
453,2019-04-07,1776299.0,6.029,/api/v1/timeseries/18/
127,2019-04-08,1867735.0,6.006,/api/v1/timeseries/18/
128,2019-04-09,1810396.0,5.995,/api/v1/timeseries/18/
129,2019-04-10,1874369.0,6.056,/api/v1/timeseries/18/
130,2019-04-11,1953436.0,6.035,/api/v1/timeseries/18/
131,2019-04-12,1826893.0,6.050,/api/v1/timeseries/18/
132,2019-04-13,1560836.0,6.036,/api/v1/timeseries/18/
133,2019-04-14,1654634.0,6.019,/api/v1/timeseries/18/
134,2019-04-15,1843122.0,5.997,/api/v1/timeseries/18/
135,2019-04-16,1804484.0,6.017,/api/v1/timeseries/18/
136,2019-04-17,1752898.0,5.985,/api/v1/timeseries/18/
137,2019-04-18,1724828.0,6.013,/api/v1/timeseries/18/
138,2019-04-19,1509400.0,6.037,/api/v1/timeseries/18/
454,2019-04-20,1489972.0,6.049,/api/v1/timeseries/18/
139,2019-04-21,1548470.0,6.046,/api/v1/timeseries/18/
140,2019-04-22,1700662.0,6.059,/api/v1/timeseries/18/
455,2019-04-23,1807972.0,6.018,/api/v1/timeseries/18/
141,2019-04-24,1884375.0,6.011,/api/v1/timeseries/18/
142,2019-04-25,1829743.0,6.032,/api/v1/timeseries/18/
143,2019-04-26,1773573.0,6.045,/api/v1/timeseries/18/
144,2019-04-27,1690494.0,6.025,/api/v1/timeseries/18/
145,2019-04-28,1737799.0,6.007,/api/v1/timeseries/18/
146,2019-04-29,1753000.0,6.014,/api/v1/timeseries/18/
147,2019-04-30,1724282.0,6.033,/api/v1/timeseries/18/
148,2019-05-01,1763663.0,6.035,/api/v1/timeseries/18/
149,2019-05-02,1814855.0,6.030,/api/v1/timeseries/18/
150,2019-05-03,1876181.0,6.037,/api/v1/timeseries/18/
151,2019-05-04,1751859.0,5.994,/api/v1/timeseries/18/
152,2019-05-05,1844539.0,5.980,/api/v1/timeseries/18/
153,2019-05-06,1937990.0,5.997,/api/v1/timeseries/18/
154,2019-05-07,1998346.0,6.064,/api/v1/timeseries/18/
456,2019-05-08,1886933.0,6.032,/api/v1/timeseries/18/
155,2019-05-09,2043665.0,6.100,/api/v1/timeseries/18/
156,2019-05-10,2007710.0,6.223,/api/v1/timeseries/18/
157,2019-05-11,1755616.0,6.076,/api/v1/timeseries/18/
158,2019-05-12,1674129.0,6.108,/api/v1/timeseries/18/
159,2019-05-13,1747748.0,6.027,/api/v1/timeseries/18/
160,2019-05-14,1822010.0,6.047,/api/v1/timeseries/18/
161,2019-05-15,1846029.0,6.040,/api/v1/timeseries/18/
162,2019-05-16,1952455.0,6.039,/api/v1/timeseries/18/
163,2019-05-17,1938542.0,6.051,/api/v1/timeseries/18/
164,2019-05-18,2333727.0,6.089,/api/v1/timeseries/18/
165,2019-05-19,2034109.0,6.004,/api/v1/timeseries/18/
166,2019-05-20,2169481.0,6.013,/api/v1/timeseries/18/
167,2019-05-21,2290953.0,6.018,/api/v1/timeseries/18/
168,2019-05-22,2415961.0,6.032,/api/v1/timeseries/18/
457,2019-05-23,2433129.0,6.032,/api/v1/timeseries/18/
169,2019-05-24,2264248.0,6.031,/api/v1/timeseries/18/
170,2019-05-25,2070113.0,6.018,/api/v1/timeseries/18/
171,2019-05-26,2489297.0,5.987,/api/v1/timeseries/18/
172,2019-05-27,2650677.0,5.941,/api/v1/timeseries/18/
173,2019-05-28,2392654.0,5.974,/api/v1/timeseries/18/
174,2019-05-29,2037107.0,6.012,/api/v1/timeseries/18/
175,2019-05-30,1833123.0,5.994,/api/v1/timeseries/18/
176,2019-05-31,1815258.0,5.972,/api/v1/timeseries/18/
177,2019-06-01,1758261.0,5.970,/api/v1/timeseries/18/
178,2019-06-02,2598124.0,5.972,/api/v1/timeseries/18/
179,2019-06-03,2039938.0,6.030,/api/v1/timeseries/18/
180,2019-06-04,2040174.0,6.044,/api/v1/timeseries/18/
181,2019-06-05,1943800.0,5.979,/api/v1/timeseries/18/
182,2019-06-06,1982339.0,5.965,/api/v1/timeseries/18/
458,2019-06-07,1967023.0,6.007,/api/v1/timeseries/18/
183,2019-06-08,1639420.0,6.016,/api/v1/timeseries/18/
184,2019-06-09,1681188.0,5.992,/api/v1/timeseries/18/
185,2019-06-10,1740261.0,5.929,/api/v1/timeseries/18/
186,2019-06-11,1902016.0,5.961,/api/v1/timeseries/18/
187,2019-06-12,1968079.0,6.016,/api/v1/timeseries/18/
188,2019-06-13,1910443.0,6.029,/api/v1/timeseries/18/
189,2019-06-14,1910902.0,6.040,/api/v1/timeseries/18/
190,2019-06-15,1802919.0,6.047,/api/v1/timeseries/18/
191,2019-06-16,1838895.0,6.068,/api/v1/timeseries/18/
192,2019-06-17,1946410.0,6.025,/api/v1/timeseries/18/
193,2019-06-18,2061316.0,6.003,/api/v1/timeseries/18/
194,2019-06-19,2055395.0,5.970,/api/v1/timeseries/18/
195,2019-06-20,2061188.0,5.985,/api/v1/timeseries/18/
196,2019-06-21,1989114.0,6.011,/api/v1/timeseries/18/
459,2019-06-22,1843085.0,6.018,/api/v1/timeseries/18/
197,2019-06-23,1966671.0,6.005,/api/v1/timeseries/18/
198,2019-06-24,1989060.0,6.023,/api/v1/timeseries/18/
199,2019-06-25,1982771.0,6.005,/api/v1/timeseries/18/
200,2019-06-26,2036989.0,5.994,/api/v1/timeseries/18/
201,2019-06-27,2037677.0,6.001,/api/v1/timeseries/18/
202,2019-06-28,1930827.0,6.000,/api/v1/timeseries/18/
203,2019-06-29,1889931.0,6.015,/api/v1/timeseries/18/
204,2019-06-30,2051553.0,5.991,/api/v1/timeseries/18/
205,2019-07-01,2210508.0,5.930,/api/v1/timeseries/18/
206,2019-07-02,2157084.0,5.901,/api/v1/timeseries/18/
207,2019-07-03,2050025.0,5.875,/api/v1/timeseries/18/
208,2019-07-04,1971647.0,5.995,/api/v1/timeseries/18/
209,2019-07-05,1937957.0,5.930,/api/v1/timeseries/18/
210,2019-07-06,1761209.0,5.947,/api/v1/timeseries/18/
482,2019-07-07,1787558.0,6.004,/api/v1/timeseries/18/
211,2019-07-08,1884298.0,6.019,/api/v1/timeseries/18/
212,2019-07-09,1875350.0,6.002,/api/v1/timeseries/18/
213,2019-07-10,1922490.0,5.992,/api/v1/timeseries/18/
214,2019-07-11,1786141.0,5.976,/api/v1/timeseries/18/
215,2019-07-12,1575666.0,6.003,/api/v1/timeseries/18/
216,2019-07-13,1763035.0,5.972,/api/v1/timeseries/18/
217,2019-07-14,1737095.0,5.998,/api/v1/timeseries/18/
218,2019-07-15,1870776.0,5.944,/api/v1/timeseries/18/
219,2019-07-16,2053895.0,5.982,/api/v1/timeseries/18/
220,2019-07-17,1898557.0,6.007,/api/v1/timeseries/18/
221,2019-07-18,1867815.0,5.998,/api/v1/timeseries/18/
222,2019-07-19,1874861.0,6.004,/api/v1/timeseries/18/
223,2019-07-20,1734533.0,5.972,/api/v1/timeseries/18/
224,2019-07-21,1767408.0,5.931,/api/v1/timeseries/18/
460,2019-07-22,1857786.0,6.008,/api/v1/timeseries/18/
225,2019-07-23,1996798.0,5.966,/api/v1/timeseries/18/
226,2019-07-24,1976993.0,5.996,/api/v1/timeseries/18/
227,2019-07-25,2034106.0,5.984,/api/v1/timeseries/18/
228,2019-07-26,1921278.0,6.012,/api/v1/timeseries/18/
229,2019-07-27,1718880.0,6.037,/api/v1/timeseries/18/
230,2019-07-28,1794530.0,6.033,/api/v1/timeseries/18/
231,2019-07-29,2135578.0,5.996,/api/v1/timeseries/18/
232,2019-07-30,2098149.0,6.006,/api/v1/timeseries/18/
233,2019-07-31,1965770.0,6.007,/api/v1/timeseries/18/
234,2019-08-01,1934495.0,6.014,/api/v1/timeseries/18/
235,2019-08-02,1862150.0,6.004,/api/v1/timeseries/18/
236,2019-08-03,1674714.0,5.997,/api/v1/timeseries/18/
237,2019-08-04,1657253.0,5.969,/api/v1/timeseries/18/
238,2019-08-05,1832347.0,5.988,/api/v1/timeseries/18/
461,2019-08-06,1944909.0,5.994,/api/v1/timeseries/18/
239,2019-08-07,1975295.0,6.008,/api/v1/timeseries/18/
240,2019-08-08,1902813.0,6.042,/api/v1/timeseries/18/
241,2019-08-09,1853159.0,6.040,/api/v1/timeseries/18/
242,2019-08-10,1657515.0,6.055,/api/v1/timeseries/18/
243,2019-08-11,1698299.0,6.032,/api/v1/timeseries/18/
244,2019-08-12,1885027.0,6.035,/api/v1/timeseries/18/
245,2019-08-13,1892598.0,6.000,/api/v1/timeseries/18/
246,2019-08-14,1842088.0,6.006,/api/v1/timeseries/18/
247,2019-08-15,1847281.0,5.976,/api/v1/timeseries/18/
248,2019-08-16,1971221.0,5.993,/api/v1/timeseries/18/
249,2019-08-17,1756228.0,5.987,/api/v1/timeseries/18/
250,2019-08-18,1810331.0,6.032,/api/v1/timeseries/18/
251,2019-08-19,1821457.0,6.017,/api/v1/timeseries/18/
252,2019-08-20,1843214.0,6.006,/api/v1/timeseries/18/
462,2019-08-21,1876226.0,6.020,/api/v1/timeseries/18/
253,2019-08-22,1857214.0,6.007,/api/v1/timeseries/18/
254,2019-08-23,1863881.0,6.042,/api/v1/timeseries/18/
255,2019-08-24,1728860.0,6.025,/api/v1/timeseries/18/
256,2019-08-25,1744729.0,5.979,/api/v1/timeseries/18/
257,2019-08-26,1872407.0,5.989,/api/v1/timeseries/18/
258,2019-08-27,1922994.0,6.026,/api/v1/timeseries/18/
259,2019-08-28,1920415.0,6.022,/api/v1/timeseries/18/
260,2019-08-29,1888366.0,6.041,/api/v1/timeseries/18/
261,2019-08-30,1844623.0,6.065,/api/v1/timeseries/18/
262,2019-08-31,1791918.0,5.994,/api/v1/timeseries/18/
263,2019-09-01,2098412.0,5.914,/api/v1/timeseries/18/
264,2019-09-02,1987975.0,5.996,/api/v1/timeseries/18/
463,2019-09-03,1836169.0,5.996,/api/v1/timeseries/18/
265,2019-09-04,1966782.0,5.915,/api/v1/timeseries/18/
266,2019-09-05,1913716.0,5.955,/api/v1/timeseries/18/
464,2019-09-06,1784840.0,6.013,/api/v1/timeseries/18/
267,2019-09-07,1631271.0,5.987,/api/v1/timeseries/18/
268,2019-09-08,1751699.0,5.990,/api/v1/timeseries/18/
269,2019-09-09,1890019.0,5.975,/api/v1/timeseries/18/
270,2019-09-10,1802483.0,6.020,/api/v1/timeseries/18/
271,2019-09-11,1860066.0,6.010,/api/v1/timeseries/18/
272,2019-09-12,1923422.0,5.972,/api/v1/timeseries/18/
273,2019-09-13,1867737.0,6.040,/api/v1/timeseries/18/
274,2019-09-14,1704863.0,6.020,/api/v1/timeseries/18/
275,2019-09-15,1940166.0,5.975,/api/v1/timeseries/18/
276,2019-09-16,1932901.0,5.997,/api/v1/timeseries/18/
277,2019-09-17,1976302.0,6.034,/api/v1/timeseries/18/
278,2019-09-18,1987082.0,6.031,/api/v1/timeseries/18/
279,2019-09-19,1992036.0,5.996,/api/v1/timeseries/18/
280,2019-09-20,2183741.0,6.044,/api/v1/timeseries/18/
465,2019-09-21,1867381.0,6.050,/api/v1/timeseries/18/
281,2019-09-22,1900194.0,5.984,/api/v1/timeseries/18/
282,2019-09-23,2035678.0,5.947,/api/v1/timeseries/18/
283,2019-09-24,2105222.0,5.971,/api/v1/timeseries/18/
284,2019-09-25,2042224.0,6.044,/api/v1/timeseries/18/
285,2019-09-26,2046522.0,5.967,/api/v1/timeseries/18/
286,2019-09-27,2005088.0,6.023,/api/v1/timeseries/18/
287,2019-09-28,1739035.0,6.038,/api/v1/timeseries/18/
288,2019-09-29,1864278.0,5.997,/api/v1/timeseries/18/
289,2019-09-30,1933190.0,5.993,/api/v1/timeseries/18/
290,2019-10-01,1832503.0,6.040,/api/v1/timeseries/18/
291,2019-10-02,1600375.0,6.027,/api/v1/timeseries/18/
292,2019-10-03,1619989.0,6.043,/api/v1/timeseries/18/
293,2019-10-04,1670089.0,6.034,/api/v1/timeseries/18/
294,2019-10-05,1640085.0,6.044,/api/v1/timeseries/18/
466,2019-10-06,1689650.0,6.034,/api/v1/timeseries/18/
295,2019-10-07,1864174.0,6.002,/api/v1/timeseries/18/
296,2019-10-08,1867074.0,6.015,/api/v1/timeseries/18/
297,2019-10-09,2255963.0,5.941,/api/v1/timeseries/18/
298,2019-10-10,2125356.0,5.905,/api/v1/timeseries/18/
299,2019-10-11,1986595.0,5.967,/api/v1/timeseries/18/
300,2019-10-12,1816756.0,5.966,/api/v1/timeseries/18/
301,2019-10-13,1959309.0,6.008,/api/v1/timeseries/18/
302,2019-10-14,1948157.0,5.973,/api/v1/timeseries/18/
303,2019-10-15,1964791.0,5.972,/api/v1/timeseries/18/
304,2019-10-16,1952234.0,5.982,/api/v1/timeseries/18/
305,2019-10-17,2081535.0,5.978,/api/v1/timeseries/18/
306,2019-10-18,1915970.0,5.980,/api/v1/timeseries/18/
307,2019-10-19,1744243.0,5.992,/api/v1/timeseries/18/
308,2019-10-20,1828992.0,6.011,/api/v1/timeseries/18/
467,2019-10-21,1923045.0,6.025,/api/v1/timeseries/18/
309,2019-10-22,2044748.0,5.984,/api/v1/timeseries/18/
310,2019-10-23,2009309.0,6.001,/api/v1/timeseries/18/
311,2019-10-24,1996337.0,5.973,/api/v1/timeseries/18/
312,2019-10-25,1914926.0,5.981,/api/v1/timeseries/18/
313,2019-10-26,1893789.0,5.820,/api/v1/timeseries/18/
314,2019-10-27,2122383.0,5.915,/api/v1/timeseries/18/
315,2019-10-28,2060741.0,5.933,/api/v1/timeseries/18/
316,2019-10-29,2036712.0,5.954,/api/v1/timeseries/18/
317,2019-10-30,1944990.0,5.984,/api/v1/timeseries/18/
318,2019-10-31,1887060.0,5.943,/api/v1/timeseries/18/
319,2019-11-01,1999507.0,5.755,/api/v1/timeseries/18/
320,2019-11-02,1939928.0,5.778,/api/v1/timeseries/18/
321,2019-11-03,1963628.0,5.915,/api/v1/timeseries/18/
322,2019-11-04,2049094.0,5.968,/api/v1/timeseries/18/
468,2019-11-05,2094255.0,5.980,/api/v1/timeseries/18/
323,2019-11-06,2022106.0,6.010,/api/v1/timeseries/18/
324,2019-11-07,2018976.0,5.986,/api/v1/timeseries/18/
325,2019-11-08,2039813.0,6.010,/api/v1/timeseries/18/
326,2019-11-09,1992402.0,5.943,/api/v1/timeseries/18/
327,2019-11-10,1885489.0,5.980,/api/v1/timeseries/18/
328,2019-11-11,1965348.0,6.012,/api/v1/timeseries/18/
329,2019-11-12,1967158.0,5.995,/api/v1/timeseries/18/
330,2019-11-13,2019234.0,6.004,/api/v1/timeseries/18/
331,2019-11-14,1991363.0,5.972,/api/v1/timeseries/18/
332,2019-11-15,1957340.0,5.995,/api/v1/timeseries/18/
333,2019-11-16,1706759.0,6.025,/api/v1/timeseries/18/
334,2019-11-17,1796457.0,6.014,/api/v1/timeseries/18/
335,2019-11-18,1944644.0,5.927,/api/v1/timeseries/18/
336,2019-11-19,1978926.0,6.022,/api/v1/timeseries/18/
469,2019-11-20,1938082.0,6.036,/api/v1/timeseries/18/
337,2019-11-21,1959441.0,6.042,/api/v1/timeseries/18/
338,2019-11-22,1918484.0,6.049,/api/v1/timeseries/18/
339,2019-11-23,1716822.0,6.036,/api/v1/timeseries/18/
340,2019-11-24,1760329.0,6.016,/api/v1/timeseries/18/
341,2019-11-25,1957547.0,5.989,/api/v1/timeseries/18/
342,2019-11-26,2033883.0,6.015,/api/v1/timeseries/18/
343,2019-11-27,2054114.0,5.999,/api/v1/timeseries/18/
344,2019-11-28,2021681.0,6.007,/api/v1/timeseries/18/
345,2019-11-29,1892663.0,6.003,/api/v1/timeseries/18/
